fixture_id	method	method_short	background_recording_id	background_window_id	mad_stratum	injection_seed	source_count	crowding_case	source_index	morphology	truth_center_y	truth_center_x	source_on_truth_center_score_z	intervention_truth_center_score_z	source_on_native_full_pixel_rank	source_on_native_full_pixel_count	source_on_local_pixel_rank	source_on_local_pixel_count	intervention_local_pixel_rank	source_on_top4_cutoff_score_z	source_on_top4_cutoff_margin_z	source_on_strongest_outside_match_radius_score_z	source_on_strongest_outside_match_radius_margin_z	source_on_strongest_outside_match_radius_distance_px	source_on_top4_min_distance_to_truth_px	source_on_top4_displaced	source_on_recovered	intervention_recovered	classification	native_candidates_semantics
060126_15_right__window_1_low_mad__sources_4__seed_3102	jepa_conditional_pixel_residual_frozen_handcrafted_stack	jepa_residual	060126_15_right	060126_15_right__window_1_low_mad	low_mad	3102	4	overlap	1	ellipse	20	24	1.1898269406685658	0.435172829215027	417	4096	4	49	10	2.673027894753853	-1.4832009540852873	3.2241415195576	-2.034314578889034	35.4682957019364	28.861739379323623	True	False	True	native_background_competition	unknown_not_negative
060126_15_right__window_1_low_mad__sources_4__seed_3102	jepa_conditional_pixel_residual_frozen_handcrafted_stack	jepa_residual	060126_15_right	060126_15_right__window_1_low_mad	low_mad	3102	4	overlap	2	crescent	50	30	0.4588802239965542	-0.3186200147356279	1294	4096	12	49	36	2.673027894753853	-2.2141476707572987	3.2241415195576	-2.7652612955610456	19.235384061671343	19.235384061671343	True	False	False	attenuation_or_response_failure	unknown_not_negative
060126_15_right__window_1_low_mad__sources_4__seed_3102	jepa_conditional_pixel_residual_frozen_handcrafted_stack	jepa_residual	060126_15_right	060126_15_right__window_1_low_mad	low_mad	3102	4	overlap	3	ellipse	39	17	1.601864144935226	1.1586797628709082	173	4096	8	49	3	2.673027894753853	-1.071163749818627	3.2241415195576	-1.622277374622374	15.231546211727817	15.231546211727817	True	False	True	native_background_competition	unknown_not_negative
060126_15_right__window_1_low_mad__sources_4__seed_3102	random_encoder_conditional_pixel_residual_frozen_handcrafted_stack	random_residual	060126_15_right	060126_15_right__window_1_low_mad	low_mad	3102	4	overlap	0	crescent	17	20	1.513467215775994	0.0711095955392691	344	4096	8	49	10	2.857967739889547	-1.3445005241135528	3.311206207967993	-1.7977389921919988	13.341664064126334	13.341664064126334	True	False	True	native_background_competition	unknown_not_negative
060126_15_right__window_1_low_mad__sources_4__seed_3102	random_encoder_conditional_pixel_residual_frozen_handcrafted_stack	random_residual	060126_15_right	060126_15_right__window_1_low_mad	low_mad	3102	4	overlap	1	ellipse	20	24	1.1927335223192204	-0.14000351070806172	597	4096	23	49	42	2.857967739889547	-1.6652342175703265	3.311206207967993	-2.1184726856487726	9.0	9.0	True	False	True	native_background_competition	unknown_not_negative
060126_15_right__window_1_low_mad__sources_4__seed_3102	random_encoder_conditional_pixel_residual_frozen_handcrafted_stack	random_residual	060126_15_right	060126_15_right__window_1_low_mad	low_mad	3102	4	overlap	2	crescent	50	30	1.5450688348030879	0.8059028494188503	326	4096	3	49	3	2.857967739889547	-1.312898905086459	3.311206207967993	-1.766137373164905	30.14962686336267	30.14962686336267	True	False	True	native_background_competition	unknown_not_negative
060126_15_right__window_1_low_mad__sources_4__seed_3102	random_encoder_conditional_pixel_residual_frozen_handcrafted_stack	random_residual	060126_15_right	060126_15_right__window_1_low_mad	low_mad	3102	4	overlap	3	ellipse	39	17	2.5704997292152485	0.96876687518203	17	4096	1	49	1	2.857967739889547	-0.2874680106742984	3.311206207967993	-0.7407064787527444	24.839484696748443	24.839484696748443	True	False	True	native_background_competition	unknown_not_negative
060126_15_right__window_1_low_mad__sources_4__seed_3103	raw_frozen_handcrafted_stack	raw	060126_15_right	060126_15_right__window_1_low_mad	low_mad	3103	4	near_neighbor	0	ellipse	39	39	1.9718303989885604	1.7653017039370515	139	4096	9	49	6	3.479473487739099	-1.5076430887505385	5.3477252099476145	-3.3758948109590543	20.615528128088304	1.4142135623730951	False	True	True	recovered_source_on	unknown_not_negative
060126_15_right__window_1_low_mad__sources_4__seed_3103	raw_frozen_handcrafted_stack	raw	060126_15_right	060126_15_right__window_1_low_mad	low_mad	3103	4	near_neighbor	1	crescent	32	37	1.689151807932377	1.4847690578888066	244	4096	10	49	2	3.479473487739099	-1.7903216798067219	5.3477252099476145	-3.6585734020152376	13.416407864998739	6.082762530298219	True	False	True	native_background_competition	unknown_not_negative
060126_15_right__window_1_low_mad__sources_4__seed_3103	raw_frozen_handcrafted_stack	raw	060126_15_right	060126_15_right__window_1_low_mad	low_mad	3103	4	near_neighbor	2	ellipse	45	26	-0.14447790708349367	1.8976656653402035	2281	4096	39	49	4	3.479473487739099	-3.6239513948225928	5.3477252099476145	-5.492203117031108	25.495097567963924	13.892443989449804	True	False	True	native_background_competition	unknown_not_negative
060126_15_right__window_1_low_mad__sources_4__seed_3103	raw_frozen_handcrafted_stack	raw	060126_15_right	060126_15_right__window_1_low_mad	low_mad	3103	4	near_neighbor	3	crescent	19	30	4.014008890581431	4.025410137816702	5	4096	5	49	2	3.479473487739099	0.5345354028423324	3.919672724951285	0.09433616563014624	3.1622776601683795	1.4142135623730951	False	True	True	recovered_source_on	unknown_not_negative
060126_15_right__window_1_low_mad__sources_4__seed_3103	jepa_conditional_pixel_residual_frozen_handcrafted_stack	jepa_residual	060126_15_right	060126_15_right__window_1_low_mad	low_mad	3103	4	near_neighbor	0	ellipse	39	39	1.384800611804974	1.8155754504454655	300	4096	8	49	1	2.7010610218196343	-1.3162604100146602	3.3066695059494506	-1.9218688941444766	31.304951684997057	16.76305461424021	True	False	True	native_background_competition	unknown_not_negative
060126_15_right__window_1_low_mad__sources_4__seed_3103	jepa_conditional_pixel_residual_frozen_handcrafted_stack	jepa_residual	060126_15_right	060126_15_right__window_1_low_mad	low_mad	3103	4	near_neighbor	1	crescent	32	37	0.5834575415052135	1.0363415498983264	1168	4096	21	49	3	2.7010610218196343	-2.117603480314421	3.3066695059494506	-2.7232119644442374	33.421549934136806	15.811388300841896	True	False	False	attenuation_or_response_failure	unknown_not_negative
060126_15_right__window_1_low_mad__sources_4__seed_3103	jepa_conditional_pixel_residual_frozen_handcrafted_stack	jepa_residual	060126_15_right	060126_15_right__window_1_low_mad	low_mad	3103	4	near_neighbor	2	ellipse	45	26	0.9237083903106816	1.1747264259994148	706	4096	15	49	5	2.7010610218196343	-1.7773526315089527	3.3066695059494506	-2.382961115638769	17.0	17.0	True	False	True	native_background_competition	unknown_not_negative
060126_15_right__window_1_low_mad__sources_4__seed_3103	jepa_conditional_pixel_residual_frozen_handcrafted_stack	jepa_residual	060126_15_right	060126_15_right__window_1_low_mad	low_mad	3103	4	near_neighbor	3	crescent	19	30	1.4786868610527808	1.2706021500249203	253	4096	7	49	1	2.7010610218196343	-1.2223741607668535	3.3066695059494506	-1.8279826448966698	38.948684188300895	23.323807579381203	True	False	True	native_background_competition	unknown_not_negative
060126_15_right__window_1_low_mad__sources_4__seed_3103	random_encoder_conditional_pixel_residual_frozen_handcrafted_stack	random_residual	060126_15_right	060126_15_right__window_1_low_mad	low_mad	3103	4	near_neighbor	0	ellipse	39	39	1.3831656642010184	1.2227156576324716	446	4096	9	49	4	2.732411856198752	-1.3492461919977334	4.4085433278101895	-3.025377663609171	20.615528128088304	20.615528128088304	True	False	True	native_background_competition	unknown_not_negative
060126_15_right__window_1_low_mad__sources_4__seed_3103	random_encoder_conditional_pixel_residual_frozen_handcrafted_stack	random_residual	060126_15_right	060126_15_right__window_1_low_mad	low_mad	3103	4	near_neighbor	1	crescent	32	37	1.6739589468378397	1.330891766363569	255	4096	6	49	2	2.732411856198752	-1.058452909360912	4.4085433278101895	-2.7345843809723496	13.416407864998739	13.416407864998739	True	False	True	native_background_competition	unknown_not_negative
060126_15_right__window_1_low_mad__sources_4__seed_3103	random_encoder_conditional_pixel_residual_frozen_handcrafted_stack	random_residual	060126_15_right	060126_15_right__window_1_low_mad	low_mad	3103	4	near_neighbor	2	ellipse	45	26	0.9608093660909591	1.7408442936501607	810	4096	22	49	2	2.732411856198752	-1.7716024901077927	4.4085433278101895	-3.4477339617192304	25.495097567963924	25.495097567963924	True	False	True	native_background_competition	unknown_not_negative
060126_15_right__window_1_low_mad__sources_4__seed_3103	random_encoder_conditional_pixel_residual_frozen_handcrafted_stack	random_residual	060126_15_right	060126_15_right__window_1_low_mad	low_mad	3103	4	near_neighbor	3	crescent	19	30	3.067794920845311	1.9593518752447896	10	4096	8	49	1	2.732411856198752	0.335383064646559	3.5878645550395643	-0.5200696341942534	3.1622776601683795	1.4142135623730951	False	True	True	recovered_source_on	unknown_not_negative
060126_15_right__window_2_median_mad__sources_1__seed_3101	raw_frozen_handcrafted_stack	raw	060126_15_right	060126_15_right__window_2_median_mad	median_mad	3101	1	single	0	crescent	49	54	0.21953059800112895	-0.21787204737344568	1708	4096	16	49	38	4.561975546364327	-4.342444948363197	7.970795355302466	-7.751264757301337	57.982756057296896	45.89117562233506	True	False	True	native_background_competition	unknown_not_negative
060126_15_right__window_2_median_mad__sources_1__seed_3101	jepa_conditional_pixel_residual_frozen_handcrafted_stack	jepa_residual	060126_15_right	060126_15_right__window_2_median_mad	median_mad	3101	1	single	0	crescent	49	54	0.2175591821744625	-0.48236241522766476	1684	4096	12	49	47	4.571829807051672	-4.354270624877209	5.578286036874378	-5.360726854699915	30.364452901377952	28.442925306655784	True	False	True	native_background_competition	unknown_not_negative
060126_15_right__window_2_median_mad__sources_1__seed_3101	random_encoder_conditional_pixel_residual_frozen_handcrafted_stack	random_residual	060126_15_right	060126_15_right__window_2_median_mad	median_mad	3101	1	single	0	crescent	49	54	0.311058861037612	0.21184401952597848	1591	4096	12	49	12	3.971738986881417	-3.660680125843805	6.123963876821853	-5.812905015784241	57.982756057296896	28.284271247461902	True	False	True	native_background_competition	unknown_not_negative
060126_15_right__window_2_median_mad__sources_1__seed_3102	raw_frozen_handcrafted_stack	raw	060126_15_right	060126_15_right__window_2_median_mad	median_mad	3102	1	single	0	ellipse	41	29	-1.817549941328897	-2.022017175350389	4029	4096	42	49	49	4.561975546364327	-6.379525487693224	7.970795355302466	-9.788345296631363	41.43669871020132	35.6931365951495	True	False	False	attenuation_or_response_failure	unknown_not_negative
060126_15_right__window_2_median_mad__sources_1__seed_3102	jepa_conditional_pixel_residual_frozen_handcrafted_stack	jepa_residual	060126_15_right	060126_15_right__window_2_median_mad	median_mad	3102	1	single	0	ellipse	41	29	1.542346056585065	1.1044215548365284	502	4096	8	49	5	4.55679822792769	-3.014452171342625	5.565792410296719	-4.0234463537116545	39.96248240537617	36.05551275463989	True	False	True	native_background_competition	unknown_not_negative
060126_15_right__window_2_median_mad__sources_1__seed_3102	random_encoder_conditional_pixel_residual_frozen_handcrafted_stack	random_residual	060126_15_right	060126_15_right__window_2_median_mad	median_mad	3102	1	single	0	ellipse	41	29	-0.21966119761368635	0.7481543857266835	2429	4096	23	49	8	3.965910659681033	-4.185571857294719	6.122771664074328	-6.342432861688015	41.43669871020132	25.80697580112788	True	False	True	native_background_competition	unknown_not_negative
060126_15_right__window_2_median_mad__sources_1__seed_3103	raw_frozen_handcrafted_stack	raw	060126_15_right	060126_15_right__window_2_median_mad	median_mad	3103	1	single	0	crescent	55	45	-0.6292564620601492	-0.340912625817878	3073	4096	26	49	16	4.561975546364327	-5.191232008424476	7.970795355302466	-8.600051817362615	59.23681287847955	51.0	True	False	False	attenuation_or_response_failure	unknown_not_negative
060126_15_right__window_2_median_mad__sources_1__seed_3103	jepa_conditional_pixel_residual_frozen_handcrafted_stack	jepa_residual	060126_15_right	060126_15_right__window_2_median_mad	median_mad	3103	1	single	0	crescent	55	45	-1.2545187785508793	-0.6006345440887191	3805	4096	45	49	31	4.55847037512707	-5.8129891536779486	5.601566459783239	-6.856085238334119	39.35733730830886	36.76955262170047	True	False	False	attenuation_or_response_failure	unknown_not_negative
060126_15_right__window_2_median_mad__sources_1__seed_3103	random_encoder_conditional_pixel_residual_frozen_handcrafted_stack	random_residual	060126_15_right	060126_15_right__window_2_median_mad	median_mad	3103	1	single	0	crescent	55	45	0.6588796401711885	0.6024955594515692	1144	4096	7	49	6	4.008510259526274	-3.349630619355085	6.124984731237423	-5.466105091066234	59.23681287847955	34.36568055487916	True	False	True	native_background_competition	unknown_not_negative
060126_15_right__window_2_median_mad__sources_2__seed_3101	raw_frozen_handcrafted_stack	raw	060126_15_right	060126_15_right__window_2_median_mad	median_mad	3101	2	separated	0	ellipse	43	27	-1.7392105048651167	-1.0909946673850293	4013	4096	42	49	40	4.561975546364327	-6.301186051229443	7.970795355302466	-9.710005860167584	43.18564576337837	37.33630940518894	True	False	False	attenuation_or_response_failure	unknown_not_negative
060126_15_right__window_2_median_mad__sources_2__seed_3101	raw_frozen_handcrafted_stack	raw	060126_15_right	060126_15_right__window_2_median_mad	median_mad	3101	2	separated	1	crescent	52	10	0.4551493257981634	2.0607430520231333	1380	4096	11	49	2	4.561975546364327	-4.106826220566163	7.970795355302466	-7.515646029504303	53.600373133029585	47.53945729601885	True	False	True	native_background_competition	unknown_not_negative
060126_15_right__window_2_median_mad__sources_2__seed_3101	jepa_conditional_pixel_residual_frozen_handcrafted_stack	jepa_residual	060126_15_right	060126_15_right__window_2_median_mad	median_mad	3101	2	separated	0	ellipse	43	27	1.0686136426350863	0.9358979952740942	806	4096	29	49	8	4.557941066190922	-3.489327423555835	5.585685333759443	-4.5170716911243565	42.720018726587654	38.8329756778952	True	False	True	native_background_competition	unknown_not_negative
060126_15_right__window_2_median_mad__sources_2__seed_3101	jepa_conditional_pixel_residual_frozen_handcrafted_stack	jepa_residual	060126_15_right	060126_15_right__window_2_median_mad	median_mad	3101	2	separated	1	crescent	52	10	1.276058669778659	1.8385374367637086	645	4096	11	49	4	4.557941066190922	-3.2818823964122625	5.585685333759443	-4.309626663980784	61.91122676865643	57.982756057296896	True	False	True	native_background_competition	unknown_not_negative
060126_15_right__window_2_median_mad__sources_2__seed_3101	random_encoder_conditional_pixel_residual_frozen_handcrafted_stack	random_residual	060126_15_right	060126_15_right__window_2_median_mad	median_mad	3101	2	separated	0	ellipse	43	27	0.014447753167174466	0.9334715474169631	2048	4096	15	49	11	3.9941421593966266	-3.979694406229452	6.116271742725346	-6.101823989558172	43.18564576337837	28.600699292150182	True	False	True	native_background_competition	unknown_not_negative
060126_15_right__window_2_median_mad__sources_2__seed_3101	random_encoder_conditional_pixel_residual_frozen_handcrafted_stack	random_residual	060126_15_right	060126_15_right__window_2_median_mad	median_mad	3101	2	separated	1	crescent	52	10	0.47378310353378744	2.069560004448616	1388	4096	21	49	3	3.9941421593966266	-3.5203590558628393	6.116271742725346	-5.6424886391915585	53.600373133029585	46.69047011971501	True	False	True	native_background_competition	unknown_not_negative
060126_15_right__window_2_median_mad__sources_2__seed_3102	raw_frozen_handcrafted_stack	raw	060126_15_right	060126_15_right__window_2_median_mad	median_mad	3102	2	overlap	0	crescent	36	41	-1.0664704726390701	0.20484749791959778	3621	4096	31	49	1	4.561975546364327	-5.6284460190033965	7.970795355302466	-9.037265827941537	40.24922359499622	32.2490309931942	True	False	True	native_background_competition	unknown_not_negative
060126_15_right__window_2_median_mad__sources_2__seed_3102	raw_frozen_handcrafted_stack	raw	060126_15_right	060126_15_right__window_2_median_mad	median_mad	3102	2	overlap	1	ellipse	37	44	-0.8785527726626401	-0.9269824888764499	3394	4096	22	49	33	4.561975546364327	-5.440528319026967	7.970795355302466	-8.849348127965106	42.5440947723653	33.015148038438355	True	False	True	native_background_competition	unknown_not_negative
